b_id	r_id	score	text	title	name	url	publishedAtDate	lang_original	text_en	processed_text	processed_text_original	processed_text_ca	processed_text_es	nouns_verbs_en	nouns_verbs_ca	nouns_verbs_es	sent_score	center	radius	center1	radius1	consensus	new_score	centroid_left	centroid_right	new_score_right	new_score_left
0	542	5.0		Hostal Totsompops	Oriol Altabella	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-26T19:58:08.239Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	283	5.0	Fuimos dos parejas por recomendación y comimos muy bien. Todo lo que pedimos era de 10. Volveremos sin dudarlo. Los mejillones la ración muy grande y espectacular.	Hostal Totsompops	Jaume Amela	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-25T10:45:53.675Z	es	We were two couples on recommendation and we ate very well. Everything we ordered was a 10. We will return without hesitation. The mussels have a very large and spectacular portion.	couple recommendation eat well order return hesitation mussel large spectacular portion	pareja recomendación comer bien pedir volver vacilación mejillón ración grande espectacular	parella recomanació menjar bé ordenar tornar vacil·lar musclo gran porció espectacular	pareja recomendación comer bien pedir volver vacilación mejillón ración grande espectacular	couple recommendation eat order return hesitation mussel portion	recomanació de parella menjar comanda tornar dubtar porció de musclo	pareja recomendación comer orden devolver vacilación ración mejillón	0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	473	5.0		Hostal Totsompops	Martí C.Palé	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-24T16:42:50.906Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	172	5.0	Una agradable sorpresa la pensió de Totsompops. Sense pretensions..... Net i polit. Els propietaris són molt macos. Recomanable.	Hostal Totsompops	Eduard Civit	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-22T07:19:35.858Z	ca	A pleasant surprise at the Totsompops pension. Unpretentious..... Clean and polished. The owners are very nice. Recommended	pleasant surprise totsompop pension unpretentious clean polished owner nice recommend	agradable sorpresa totsompop pensió sense pretensions net propietari polit agradable recomanar	agradable sorpresa totsompop pensió sense pretensions net propietari polit agradable recomanar	agradable sorpresa pensión totsompop sin pretensiones limpio pulido propietario agradable recomendar	totsompop pension owner recommend	El propietari de la pensió totsompop recomana	propietario de la pensión totsompop recomienda	0.9081	0.9	0.1	0.99081	0.009189999999999999	0.7538112712975105	4.95405	0.9816199999999999	1.0	5.0	4.908099999999999
0	33	5.0	Bonissim!!	Hostal Totsompops	Alexandra Carreras	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-15T14:09:39.166Z	de	Very nice!!	nice	Hübsch	bonic	lindo				0.4215	0.9	0.1	0.94215	0.057850000000000006	0.7538112712975105	4.71075	0.8843000000000001	1.0	5.0	4.4215
0	395	5.0	Cute hotel with just a handful of rooms about a 10 minute walk to the beach, and about 15 from the train. Owners were very kind and helpful and there is a restaurant downstairs. Room was sufficient for our needs, comfortable beds and clean, with great water pressure in the shower. AC worked great. Definitely would stay again.	Hostal Totsompops	Kristi Baumbach	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-06-06T20:53:38.975Z	en	Cute hotel with just a handful of rooms about a 10 minute walk to the beach, and about 15 from the train. Owners were very kind and helpful and there is a restaurant downstairs. Room was sufficient for our needs, comfortable beds and clean, with great water pressure in the shower. AC worked great. Definitely would stay again.	cute hotel handful room minute walk beach train owner kind helpful restaurant downstair room sufficient need comfortable bed clean great water pressure shower work great definitely stay	cute hotel handful room minute walk beach train owner kind helpful restaurant downstair room sufficient need comfortable bed clean great water pressure shower work great definitely stay	Hotel bonic un grapat d'habitació a un minut a peu de platja propietari del tren amable restaurant amable habitació de la planta baixa necessita suficient llit còmode net dutxa a pressió d'aigua funciona genial definitivament quedar-se	lindo hotel un puñado de habitaciones minutos a pie playa propietario del tren amable servicial restaurante habitación de abajo suficiente necesidad cómoda cama limpio excelente presión de agua ducha trabajo genial definitivamente quedarse	hotel handful room beach train owner kind restaurant downstair room need bed clean water pressure shower work stay	hotel grapat habitació platja propietari del tren amable restaurant habitació de la planta baixa necessita llit aigua neta dutxa a pressió treball estada	hotel un puñado de habitaciones playa tren propietario amable restaurante habitación de abajo necesita cama agua limpia ducha a presión trabajo estancia	0.9747	0.9	0.1	0.9974700000000001	0.0025299999999999993	0.7538112712975105	4.98735	0.99494	1.0	5.0	4.9747
0	546	5.0	Molt bon menjar i bona atenció del personal.	Hostal Totsompops	Oriol Rey	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-05-20T10:34:53.030Z	ca	Very good food and good attention from the staff.	good food good attention staff	bon menjar bona atenció personal	bon menjar bona atenció personal	buena comida buena atencion personal	food attention staff	personal d'atenció alimentària	personal de atención de alimentos	0.7003	0.9	0.1	0.9700300000000001	0.029969999999999997	0.7538112712975105	4.85015	0.9400600000000001	1.0	5.0	4.7003
0	767	4.0	Hôtel original avec déco sympa. Chambre simple, petit dej exceptionnel	Hostal Totsompops	pascal garcia	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-05-10T21:07:21.473Z	fr	Original hotel with nice decor. Single room, exceptional breakfast	original hotel nice decor single room exceptional breakfast	hôtel original déco sympa chambre individuelle petit déjeuner exceptionnel	hotel original decoració agradable habitació individual esmorzar excepcional	hotel original bonita decoración habitación individual desayuno excepcional	hotel room breakfast	esmorzar a l'habitació de l'hotel	desayuno en la habitación del hotel	0.6249	0.7	0.1	0.76249	0.03751	0.7538112712975105	3.81245	0.72498	0.8	4.0	3.6249
0	135	5.0	Best breakfast! Fresh orange juice, coffee, tea, huge charcuterie board! Fig jam, warm toast, just perfect! The hotel rooms were good for the price, clean and renovated bathrooms, great air conditioning.	Hostal Totsompops	Cora Henderson	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-05-09T11:56:32.380Z	en	Best breakfast! Fresh orange juice, coffee, tea, huge charcuterie board! Fig jam, warm toast, just perfect! The hotel rooms were good for the price, clean and renovated bathrooms, great air conditioning.	good breakfast fresh orange_juice coffee tea huge jam warm toast perfect hotel room good price clean renovate bathroom great air conditioning	good breakfast fresh orange_juice coffee tea huge jam warm toast perfect hotel room good price clean renovate bathroom great air conditioning	bon esmorzar suc de taronja fresc cafè te gran melmelada torrada calenta habitació perfecta d'hotel bon preu net renovar bany gran aire condicionat	buen desayuno zumo de naranja fresco café té mermelada enorme tostada caliente habitación de hotel perfecta buen precio limpio baño renovado estupendo aire acondicionado	breakfast orange_juice coffee tea jam toast hotel room price bathroom air conditioning	esmorzar suc de taronja cafè te melmelada torrades preu habitació d'hotel bany aire condicionat	desayuno zumo de naranja café té mermelada tostada hotel precio de la habitación baño aire acondicionado	0.9674	0.9	0.1	0.9967400000000001	0.0032599999999999964	0.7538112712975105	4.983700000000001	0.99348	1.0	5.0	4.9674000000000005
0	313	5.0		Hostal Totsompops	Joan Perarnau	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-04-10T09:35:07.623Z	en									0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	698	5.0	Está muy bien y los dueños son muy simpáticos.	Hostal Totsompops	anabel villar carres	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-03-15T05:43:27.619Z	es	It is very good and the owners are very friendly.	good owner friendly	buen dueño amigable	bon propietari amable	buen dueño amigable	owner	propietari	dueño	0.7269	0.9	0.1	0.97269	0.02731	0.7538112712975105	4.86345	0.9453800000000001	1.0	5.0	4.7269000000000005
0	625	5.0	Fantàstic!!!	Hostal Totsompops	Santi Cicres Parro	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-03-12T06:52:53.290Z	ca	Fantastic!!!								0.0	0.9	0.1	0.9	0.1	0.7538112712975105	4.5	0.8	1.0	5.0	4.0
0	88	5.0	Un hotel con una habitaciónes muy buenas y limpias, la atención del señor que nos atendió muy buena. Fuimos por trabajo y la temporada es baja pero menuda tranquilidad	Hostal Totsompops	CARLOS IGLESIAS RODRIGUEZ	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-02-17T17:07:25.393Z	es	A hotel with very good and clean rooms, the attention of the man who took care of us was very good. We went for work and the season is low but what a peace	hotel good clean room attention man take care good go work season low peace	hotel bueno cuarto limpio atención hombre cuidar bueno ir temporada de trabajo baja paz	hotel bona habitació neta atenció home cuida bé anar treball temporada baixa pau	hotel bueno cuarto limpio atención hombre cuidar bueno ir temporada de trabajo baja paz	hotel room attention man take care go work season peace	habitació d'hotel atenció home cuidar anar a treballar temporada pau	habitación de hotel atención hombre cuídate ir temporada de trabajo paz	0.9201	0.9	0.1	0.9920100000000001	0.007989999999999997	0.7538112712975105	4.960050000000001	0.9840200000000001	1.0	5.0	4.920100000000001
0	671	4.0		Hostal Totsompops	Victoria Ferrer-Dalmau Nieto	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-02-03T08:08:46.977Z	en									0.0	0.7	0.1	0.7	0.1	0.7538112712975105	3.5	0.6	0.7999999999999999	3.9999999999999996	3.0
0	338	5.0	Lloc ideal i acollidor, un esmorzar Brutal i el propietaris en Joan i la Carme molt propers i simpàtics....em estat molt i molt bé...	Hostal Totsompops	Jordi Cicujano	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2025-01-25T17:46:08.943Z	ca	Ideal and cozy place, a Brutal breakfast and the owners Joan and Carme very close and friendly... I had a very, very good time...	ideal cozy place brutal breakfast owner joan carme close friendly good time	lloc ideal acollidor brutal propietari d'esmorzar joan carme a prop amable bona estona	lloc ideal acollidor brutal propietari d'esmorzar joan carme a prop amable bona estona	ideal lugar acogedor desayuno brutal dueño joan carme cercano amable buen rato	place breakfast owner carme close time	lloc esmorzar propietari carme tancar temps	lugar desayuno dueña carme hora de cierre	0.6597	0.9	0.1	0.96597	0.034030000000000005	0.7538112712975105	4.82985	0.93194	1.0	5.0	4.6597
0	519	5.0	Menjar fabulós, un tracte fantàstic, recomanable 100X100	Hostal Totsompops	Neus Plazas	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2024-12-28T09:11:16.236Z	ca	Fabulous food, fantastic treatment, recommended 100X100	fabulous food fantastic treatment recommend	menjar fabulós tracte fantàstic recomano	menjar fabulós tracte fantàstic recomano	comida fabulosa trato fantástico recomiendo	food treatment recommend	tractament d'aliments recomanat	tratamiento alimentario recomendado	0.8591	0.9	0.1	0.9859100000000001	0.014090000000000004	0.7538112712975105	4.929550000000001	0.97182	1.0	5.0	4.8591
0	787	5.0	"Accueil adorable,le couple propriétaire adorable et cuisine délicieuse pour un prix plus qu abordable.
Petit déjeuner gargantuesque
Vraiment une très belle adresse"	Hostal Totsompops	valerie de tremontels	https://www.google.com/maps/search/?api=1&query=Hostal%20Totsompops&query_place_id=ChIJodoVNER8uhIRhJZDt_1MIcg	2024-12-25T21:57:30.897Z	fr	Adorable welcome, the adorable owner couple and delicious food for a more than affordable price. Gargantuan breakfast Really a very nice address	adorable welcome adorable owner couple delicious food affordable price gargantuan breakfast really nice address	accueil adorable couple propriétaire adorable cuisine délicieuse prix abordable petit déjeuner gargantuesque adresse vraiment sympa	adorable benvinguda adorable propietari parella menjar deliciós preu assequible esmorzar gegantesc una adreça molt agradable	adorable bienvenida adorable propietario pareja comida deliciosa precio asequible desayuno gigantesco muy buena dirección	welcome adorable owner couple food price breakfast address	benvinguda adorable propietari parella preu menjar adreça de l'esmorzar	bienvenido adorable propietario pareja comida precio desayuno dirección	0.945	0.9	0.1	0.9945	0.005500000000000005	0.7538112712975105	4.9725	0.9890000000000001	1.0	5.0	4.945
